query-id	corpus-id	score
19295	694	1
19295	875	1
19295	174	1
19295	179	1
3489	174	1
3489	873	1
1526	227	1
1526	699	1
5341	174	1
5341	873	1
18080	227	1
18080	1158	1
2810	174	1
2810	873	1
5754	227	1
5754	699	1
5488	174	1
5488	1158	1
12131	174	1
12131	873	1
20377	363	1
20377	178	1
13950	176	1
13950	174	1
7878	697	1
7878	360	1
506	697	1
506	361	1
18064	697	1
18064	360	1
17780	1169	1
17780	700	1
17780	361	1
17780	697	1
6198	698	1
6198	697	1
6198	361	1
4827	698	1
4827	697	1
4827	360	1
6288	698	1
6288	697	1
6288	360	1
12197	176	1
12197	177	1
12197	179	1
8036	697	1
8036	698	1
8036	179	1
1744	697	1
1744	698	1
1744	174	1
18588	697	1
18588	698	1
18588	179	1
20111	697	1
20111	698	1
20111	174	1
827	697	1
827	698	1
827	179	1
19280	697	1
19280	698	1
19280	174	1
2029	370	1
2029	369	1
19249	370	1
19249	367	1
1252	370	1
1252	369	1
11835	370	1
11835	367	1
6327	370	1
6327	369	1
8470	705	1
8470	371	1
19789	705	1
19789	371	1
613	705	1
613	371	1
22256	705	1
22256	371	1
18320	705	1
18320	371	1
18838	705	1
18838	371	1
3670	705	1
3670	371	1
17362	370	1
17362	371	1
4846	370	1
4846	371	1
22493	370	1
22493	371	1
22808	370	1
22808	371	1
12577	370	1
12577	371	1
11470	370	1
11470	371	1
14304	370	1
14304	371	1
1257	370	1
1257	371	1
12801	370	1
12801	371	1
3026	370	1
3026	705	1
3026	369	1
14223	370	1
14223	705	1
14223	369	1
22460	370	1
22460	705	1
22460	369	1
6240	370	1
6240	705	1
6240	369	1
20725	370	1
20725	705	1
20725	369	1
4097	370	1
4097	705	1
4097	369	1
22190	370	1
22190	705	1
22190	369	1
2427	367	1
2427	371	1
15150	369	1
15150	371	1
5834	369	1
5834	371	1
15977	367	1
15977	371	1
21612	369	1
21612	371	1
5111	997	1
5111	270	1
5111	491	1
8937	997	1
8937	270	1
8937	375	1
15756	997	1
15756	273	1
15756	375	1
5616	997	1
5616	270	1
5616	491	1
19462	382	1
19462	386	1
19462	1070	1
11266	947	1
11266	946	1
4650	947	1
4650	946	1
5975	947	1
5975	1070	1
20954	947	1
20954	1070	1
22430	130	1
22430	395	1
22430	391	1
19272	398	1
19272	388	1
22964	391	1
22964	392	1
13974	130	1
13974	391	1
10383	130	1
10383	391	1
3438	398	1
3438	388	1
10038	130	1
10038	391	1
19043	393	1
19043	395	1
6647	393	1
6647	396	1
6349	388	1
6349	391	1
21616	388	1
21616	395	1
7686	388	1
7686	395	1
14473	388	1
14473	395	1
8546	397	1
8546	394	1
20250	395	1
20250	394	1
4590	130	1
4590	390	1
4590	388	1
2807	394	1
2807	388	1
2807	393	1
11882	130	1
11882	390	1
15748	130	1
15748	394	1
15748	399	1
21237	130	1
21237	392	1
18805	388	1
18805	130	1
19630	393	1
19630	130	1
11631	393	1
11631	130	1
17449	393	1
17449	130	1
272	393	1
272	130	1
7384	393	1
7384	130	1
11170	393	1
11170	130	1
1323	393	1
1323	130	1
2144	393	1
2144	130	1
7093	393	1
7093	388	1
7093	394	1
12903	393	1
12903	392	1
16326	393	1
16326	394	1
2878	393	1
2878	392	1
17979	393	1
17979	392	1
22513	393	1
22513	392	1
11817	393	1
11817	394	1
13117	393	1
13117	392	1
13267	388	1
13267	130	1
12480	393	1
12480	394	1
15085	393	1
15085	130	1
21454	393	1
21454	394	1
1629	393	1
1629	130	1
17639	393	1
17639	130	1
5767	393	1
5767	394	1
7896	393	1
7896	130	1
12094	130	1
12094	388	1
1407	130	1
1407	394	1
142	130	1
142	388	1
17043	393	1
17043	394	1
22894	393	1
22894	394	1
3348	130	1
3348	391	1
23499	130	1
23499	394	1
23469	130	1
23469	395	1
20109	130	1
20109	391	1
13783	130	1
13783	389	1
10107	390	1
10107	388	1
17960	397	1
17960	388	1
7854	394	1
7854	130	1
4725	393	1
4725	130	1
17793	394	1
17793	130	1
9140	130	1
9140	392	1
1079	393	1
1079	394	1
20480	130	1
20480	392	1
23591	130	1
23591	392	1
8170	130	1
8170	392	1
22496	130	1
22496	388	1
18357	130	1
18357	394	1
984	130	1
984	388	1
17130	130	1
17130	391	1
15320	130	1
15320	394	1
4152	130	1
4152	388	1
8339	130	1
8339	389	1
4736	130	1
4736	390	1
3745	130	1
3745	390	1
23120	130	1
23120	390	1
20695	130	1
20695	390	1
21585	388	1
21585	390	1
21585	130	1
15516	393	1
15516	389	1
15516	130	1
4350	397	1
4350	130	1
13412	390	1
13412	130	1
3371	388	1
3371	390	1
3371	130	1
16224	390	1
16224	130	1
3455	390	1
3455	130	1
17593	388	1
17593	390	1
17593	130	1
8897	130	1
8897	388	1
10047	130	1
10047	388	1
18341	394	1
18341	391	1
12016	394	1
12016	389	1
1232	394	1
1232	708	1
3462	394	1
3462	391	1
17885	394	1
17885	708	1
10709	388	1
10709	394	1
8610	393	1
8610	394	1
6312	388	1
6312	394	1
1799	393	1
1799	394	1
605	388	1
605	394	1
6184	388	1
6184	394	1
18465	388	1
18465	394	1
8824	393	1
8824	394	1
22830	393	1
22830	394	1
23441	395	1
23441	708	1
23441	393	1
2002	395	1
2002	397	1
2002	393	1
4870	397	1
4870	708	1
4870	393	1
1819	393	1
1819	130	1
15316	393	1
15316	130	1
21911	393	1
21911	130	1
21849	393	1
21849	130	1
13161	393	1
13161	130	1
3584	393	1
3584	130	1
12158	130	1
12158	392	1
15441	130	1
15441	392	1
23296	130	1
23296	394	1
21665	394	1
21665	388	1
18397	399	1
18397	393	1
18979	389	1
18979	393	1
16992	391	1
16992	393	1
20617	391	1
20617	393	1
2062	130	1
2062	388	1
18237	130	1
18237	394	1
10258	130	1
10258	394	1
6832	130	1
6832	394	1
21647	130	1
21647	394	1
16384	130	1
16384	394	1
1884	130	1
1884	394	1
8632	130	1
8632	394	1
11498	130	1
11498	394	1
17617	130	1
17617	394	1
14425	388	1
14425	393	1
14425	398	1
17026	130	1
17026	391	1
21649	130	1
21649	390	1
20718	388	1
20718	398	1
3503	130	1
3503	391	1
15557	388	1
15557	398	1
10917	130	1
10917	390	1
4302	388	1
4302	393	1
4302	130	1
18272	130	1
18272	397	1
18272	395	1
1195	130	1
1195	395	1
741	388	1
741	393	1
741	130	1
16939	394	1
16939	388	1
16939	393	1
16939	392	1
14016	394	1
14016	393	1
14016	392	1
16860	394	1
16860	393	1
16860	392	1
3741	394	1
3741	393	1
3741	392	1
12370	394	1
12370	393	1
12370	392	1
21567	394	1
21567	393	1
21567	392	1
22095	394	1
22095	393	1
22095	392	1
17989	394	1
17989	388	1
17989	392	1
2620	388	1
2620	392	1
18245	393	1
18245	388	1
18245	130	1
11732	130	1
11732	392	1
5215	393	1
5215	130	1
16039	393	1
16039	130	1
1764	393	1
1764	130	1
13413	393	1
13413	130	1
14550	130	1
14550	393	1
922	130	1
922	393	1
3713	393	1
3713	394	1
7422	130	1
7422	393	1
1616	130	1
1616	393	1
15361	130	1
15361	393	1
2570	130	1
2570	393	1
18672	304	1
18672	99	1
15077	306	1
15077	674	1
15077	73	1
8476	306	1
8476	674	1
8476	506	1
13455	306	1
13455	674	1
13455	506	1
19669	306	1
19669	674	1
19669	506	1
21067	306	1
21067	674	1
21067	506	1
13349	306	1
13349	674	1
13349	506	1
20362	404	1
20362	43	1
16652	43	1
16652	403	1
16778	404	1
16778	43	1
14420	43	1
14420	46	1
10720	404	1
10720	43	1
1806	405	1
1806	403	1
1806	46	1
20927	305	1
20927	403	1
20927	46	1
14619	405	1
14619	403	1
14619	46	1
7790	405	1
7790	403	1
7790	46	1
2322	406	1
2322	403	1
2322	46	1
8063	405	1
8063	403	1
8063	46	1
6047	405	1
6047	403	1
6047	46	1
15854	406	1
15854	403	1
15854	46	1
21489	405	1
21489	403	1
21489	46	1
8993	407	1
8993	404	1
8993	674	1
8993	43	1
16771	85	1
16771	82	1
16771	43	1
1901	85	1
1901	82	1
1901	43	1
3262	506	1
3262	82	1
3262	47	1
23073	257	1
23073	47	1
18972	506	1
18972	82	1
18972	43	1
592	401	1
592	402	1
592	506	1
18092	402	1
18092	43	1
18092	506	1
1048	401	1
1048	402	1
1048	506	1
18322	402	1
18322	43	1
15201	47	1
15201	43	1
18030	403	1
18030	43	1
13992	402	1
13992	43	1
7941	47	1
7941	43	1
176	403	1
176	43	1
22469	402	1
22469	43	1
23667	47	1
23667	43	1
20999	403	1
20999	43	1
10430	402	1
10430	43	1
8695	43	1
8695	404	1
8695	82	1
8695	89	1
19693	43	1
19693	404	1
19693	82	1
19693	89	1
22191	43	1
22191	404	1
22191	82	1
22191	89	1
10139	43	1
10139	404	1
10139	82	1
10139	89	1
21576	43	1
21576	404	1
21576	82	1
21576	89	1
20482	43	1
20482	404	1
20482	82	1
20482	89	1
12824	43	1
12824	404	1
12824	82	1
12824	89	1
4934	43	1
4934	404	1
4934	82	1
4934	89	1
4701	43	1
4701	404	1
4701	82	1
4701	89	1
19398	43	1
19398	404	1
10598	43	1
10598	404	1
10598	407	1
8147	401	1
8147	43	1
8147	47	1
23097	401	1
23097	43	1
23097	48	1
12627	401	1
12627	43	1
12627	402	1
6868	43	1
6868	85	1
6868	404	1
8936	401	1
8936	43	1
8936	48	1
8445	401	1
8445	43	1
8445	47	1
22226	401	1
22226	43	1
22226	402	1
9395	404	1
9395	46	1
20895	404	1
20895	403	1
16789	404	1
16789	48	1
9387	404	1
9387	403	1
5423	47	1
5423	401	1
5423	405	1
18239	403	1
18239	47	1
18239	401	1
4345	82	1
4345	404	1
4345	43	1
22932	82	1
22932	404	1
22932	43	1
10801	92	1
10801	82	1
10801	404	1
9816	82	1
9816	404	1
9816	43	1
6358	404	1
6358	405	1
6358	400	1
23200	82	1
23200	404	1
23200	43	1
8241	82	1
8241	404	1
8241	43	1
4230	674	1
4230	401	1
2287	404	1
2287	257	1
6242	257	1
6242	305	1
11643	405	1
11643	506	1
10147	674	1
10147	89	1
6116	305	1
6116	43	1
19651	405	1
19651	506	1
22684	405	1
22684	89	1
496	405	1
496	43	1
8157	674	1
8157	43	1
16522	405	1
16522	89	1
12671	402	1
12671	404	1
6906	47	1
6906	43	1
18264	403	1
18264	401	1
5584	403	1
5584	404	1
375	403	1
375	406	1
375	304	1
5163	404	1
5163	306	1
3929	404	1
3929	43	1
12704	403	1
12704	404	1
6893	403	1
6893	404	1
340	404	1
340	407	1
340	48	1
14802	404	1
14802	403	1
14802	46	1
5039	404	1
5039	46	1
5039	48	1
18265	404	1
18265	403	1
18265	46	1
18639	404	1
18639	407	1
18639	403	1
13734	404	1
13734	403	1
13734	46	1
13466	404	1
13466	46	1
13466	48	1
23560	404	1
23560	403	1
23560	46	1
11371	407	1
11371	405	1
11371	674	1
5199	407	1
5199	405	1
5199	674	1
23116	407	1
23116	405	1
23116	674	1
21424	404	1
21424	407	1
21424	405	1
21424	674	1
9373	407	1
9373	405	1
9373	674	1
4431	407	1
4431	405	1
4431	674	1
19716	407	1
19716	405	1
19716	674	1
1001	407	1
1001	405	1
1001	674	1
473	407	1
473	405	1
473	674	1
18437	406	1
18437	43	1
7250	405	1
7250	47	1
17242	406	1
17242	403	1
18208	43	1
18208	76	1
3116	89	1
3116	47	1
19519	43	1
19519	73	1
14267	401	1
14267	403	1
5485	406	1
5485	47	1
22746	306	1
22746	304	1
22746	89	1
21760	406	1
21760	89	1
21760	105	1
19241	401	1
19241	306	1
19241	506	1
5429	304	1
5429	89	1
5429	105	1
9575	401	1
9575	406	1
9575	506	1
17612	306	1
17612	89	1
17612	105	1
21278	401	1
21278	406	1
21278	506	1
8846	401	1
8846	306	1
8846	506	1
4460	48	1
4460	506	1
4460	92	1
20334	403	1
20334	506	1
20334	92	1
20515	48	1
20515	506	1
20515	92	1
19777	403	1
19777	506	1
19777	92	1
14001	48	1
14001	506	1
14001	92	1
6518	403	1
6518	401	1
6518	92	1
20210	403	1
20210	401	1
20210	92	1
1127	48	1
1127	401	1
1127	92	1
10427	48	1
10427	43	1
10427	306	1
1731	406	1
1731	85	1
17575	304	1
17575	89	1
1727	257	1
1727	306	1
18673	406	1
18673	306	1
18673	305	1
18673	403	1
17147	406	1
17147	306	1
17147	305	1
17147	46	1
6754	406	1
6754	306	1
6754	305	1
6754	404	1
2953	406	1
2953	306	1
2953	305	1
2953	401	1
20205	406	1
20205	306	1
20205	305	1
20205	47	1
10688	48	1
10688	506	1
12826	46	1
12826	506	1
8083	48	1
8083	401	1
8083	506	1
22754	48	1
22754	506	1
9750	48	1
9750	506	1
19752	48	1
19752	506	1
3465	48	1
3465	506	1
10083	73	1
10083	401	1
10083	46	1
2910	43	1
2910	402	1
2910	82	1
6301	43	1
6301	257	1
6301	82	1
12287	43	1
12287	47	1
12287	82	1
9276	43	1
9276	48	1
9276	82	1
4922	43	1
4922	402	1
4922	82	1
317	43	1
317	92	1
6690	43	1
6690	73	1
15328	43	1
15328	73	1
3549	43	1
3549	92	1
17394	82	1
17394	48	1
4705	82	1
4705	47	1
4705	304	1
10546	82	1
10546	305	1
10546	43	1
19557	82	1
19557	48	1
19557	304	1
1896	82	1
1896	305	1
1896	43	1
20079	82	1
20079	47	1
20079	304	1
20399	82	1
20399	305	1
20399	43	1
3773	401	1
3773	48	1
3773	43	1
18474	47	1
18474	43	1
9009	404	1
9009	43	1
4419	401	1
4419	404	1
4419	43	1
17687	48	1
17687	43	1
19701	401	1
19701	43	1
860	48	1
860	43	1
14586	48	1
14586	43	1
12402	48	1
12402	43	1
11771	257	1
11771	43	1
11771	46	1
16673	257	1
16673	43	1
16673	46	1
20166	257	1
20166	43	1
20166	48	1
20408	257	1
20408	43	1
20408	46	1
20107	257	1
20107	43	1
20107	48	1
18291	257	1
18291	43	1
18291	46	1
18126	257	1
18126	43	1
18126	48	1
20741	257	1
20741	43	1
20741	46	1
15779	257	1
15779	43	1
15779	48	1
10947	401	1
10947	48	1
10947	46	1
237	404	1
237	47	1
8914	407	1
8914	48	1
15644	404	1
15644	46	1
16507	404	1
16507	48	1
7078	401	1
7078	48	1
11628	404	1
11628	48	1
23113	47	1
23113	403	1
23113	407	1
23113	404	1
13156	48	1
13156	407	1
13156	404	1
11430	48	1
11430	407	1
11430	404	1
4197	43	1
4197	402	1
15976	403	1
15976	407	1
15976	404	1
23233	403	1
23233	407	1
23233	404	1
16398	401	1
16398	43	1
2974	403	1
2974	407	1
2974	404	1
1627	43	1
1627	47	1
17897	403	1
17897	407	1
17897	404	1
21914	401	1
21914	43	1
15355	48	1
15355	506	1
15355	406	1
15355	674	1
14565	46	1
14565	506	1
14565	406	1
14565	674	1
2682	403	1
2682	506	1
2682	406	1
2682	674	1
20761	403	1
20761	506	1
20761	406	1
20761	674	1
3176	46	1
3176	506	1
3176	406	1
3176	674	1
16014	48	1
16014	506	1
16014	406	1
16014	674	1
9929	403	1
9929	506	1
9929	406	1
9929	674	1
14608	403	1
14608	506	1
14608	406	1
14608	674	1
17839	403	1
17839	506	1
17839	406	1
17839	674	1
1976	305	1
1976	304	1
1976	404	1
1976	43	1
545	406	1
545	304	1
545	404	1
545	43	1
3696	305	1
3696	304	1
3696	404	1
3696	43	1
7441	48	1
7441	306	1
7441	674	1
18228	46	1
18228	400	1
18228	674	1
17500	403	1
17500	400	1
17500	674	1
6005	46	1
6005	400	1
6005	674	1
17674	48	1
17674	306	1
17674	674	1
15690	46	1
15690	400	1
15690	674	1
21764	46	1
21764	306	1
21764	674	1
21909	48	1
21909	306	1
21909	674	1
11723	48	1
11723	306	1
11723	674	1
22852	47	1
22852	402	1
22852	43	1
19334	92	1
19334	82	1
19334	404	1
17768	47	1
17768	257	1
17768	77	1
2872	46	1
2872	257	1
2872	404	1
15392	402	1
15392	257	1
15392	404	1
19846	43	1
19846	77	1
19846	404	1
9740	46	1
9740	257	1
9740	92	1
6535	47	1
6535	257	1
6535	82	1
12075	46	1
12075	257	1
12075	92	1
21600	77	1
21600	400	1
3988	73	1
3988	406	1
3988	48	1
14998	73	1
14998	77	1
14998	406	1
22376	401	1
22376	48	1
18276	73	1
18276	47	1
18276	48	1
2068	73	1
2068	47	1
2068	48	1
17668	73	1
17668	47	1
17668	48	1
18800	406	1
18800	48	1
5348	406	1
5348	46	1
13695	304	1
13695	506	1
8011	674	1
8011	89	1
12464	674	1
12464	48	1
3579	402	1
3579	89	1
19513	46	1
19513	48	1
19513	43	1
2273	406	1
2273	674	1
2273	402	1
13960	306	1
13960	85	1
13960	403	1
18605	506	1
18605	402	1
18605	46	1
17404	406	1
17404	674	1
17404	306	1
17404	403	1
16271	406	1
16271	674	1
16271	306	1
16271	46	1
11246	406	1
11246	674	1
11246	306	1
11246	403	1
16131	406	1
16131	674	1
16131	306	1
16131	403	1
15584	406	1
15584	674	1
15584	306	1
15584	46	1
19916	406	1
19916	674	1
19916	306	1
19916	402	1
11495	401	1
11495	43	1
19992	405	1
19992	305	1
19992	43	1
4529	674	1
4529	43	1
20421	405	1
20421	43	1
6265	405	1
6265	43	1
14837	401	1
14837	43	1
10663	405	1
10663	305	1
10663	43	1
4188	413	1
4188	412	1
11301	239	1
11301	412	1
2762	413	1
2762	412	1
2426	239	1
2426	412	1
9513	237	1
9513	412	1
8784	413	1
8784	412	1
6438	237	1
6438	412	1
21883	239	1
21883	412	1
11364	413	1
11364	412	1
3843	421	1
3843	723	1
8729	957	1
8729	415	1
1993	722	1
1993	422	1
8539	421	1
8539	418	1
15808	723	1
15808	415	1
3463	416	1
3463	425	1
3463	415	1
15872	436	1
15872	415	1
55	723	1
55	717	1
55	422	1
16713	429	1
16713	422	1
15343	416	1
15343	434	1
10184	416	1
10184	714	1
9496	416	1
9496	434	1
8591	416	1
8591	714	1
4812	416	1
4812	714	1
9725	415	1
9725	955	1
9725	428	1
17128	415	1
17128	428	1
17128	715	1
8721	415	1
8721	955	1
8721	428	1
20733	415	1
20733	428	1
20733	715	1
5089	415	1
5089	955	1
5089	428	1
3113	415	1
3113	955	1
3113	428	1
16390	415	1
16390	955	1
16390	428	1
68	415	1
68	955	1
68	428	1
6423	415	1
6423	428	1
6423	715	1
18433	415	1
18433	955	1
18433	428	1
19001	716	1
19001	621	1
15661	721	1
15661	717	1
15661	432	1
5128	414	1
5128	424	1
23255	438	1
23255	721	1
17890	424	1
17890	425	1
22588	414	1
22588	721	1
21690	424	1
21690	425	1
23695	716	1
23695	415	1
4155	414	1
4155	424	1
16487	432	1
16487	621	1
16487	953	1
19944	423	1
19944	433	1
19944	956	1
7798	440	1
7798	193	1
7798	717	1
13272	421	1
13272	422	1
13272	717	1
5395	718	1
5395	415	1
13244	718	1
13244	415	1
22954	718	1
22954	415	1
21123	193	1
21123	418	1
1718	193	1
1718	424	1
1718	957	1
14010	415	1
14010	416	1
11829	415	1
11829	433	1
22519	421	1
22519	422	1
22519	415	1
22450	421	1
22450	957	1
22450	717	1
20577	422	1
20577	415	1
20577	956	1
22453	421	1
22453	957	1
22453	717	1
13798	421	1
13798	954	1
13798	717	1
1596	421	1
1596	954	1
1596	956	1
10407	422	1
10407	439	1
22296	425	1
22296	415	1
13435	718	1
13435	415	1
12257	427	1
12257	415	1
1463	425	1
1463	415	1
497	433	1
497	435	1
12352	415	1
12352	435	1
2284	717	1
2284	422	1
712	421	1
712	435	1
22254	717	1
22254	422	1
8205	421	1
8205	435	1
22115	722	1
22115	422	1
22115	415	1
3753	719	1
3753	415	1
3753	431	1
5370	719	1
5370	415	1
5370	414	1
14065	719	1
14065	415	1
14065	414	1
22471	719	1
22471	415	1
22471	414	1
7671	719	1
7671	415	1
7671	431	1
19330	722	1
19330	422	1
19330	415	1
13201	719	1
13201	415	1
13201	431	1
20504	429	1
20504	439	1
20504	419	1
21509	429	1
21509	436	1
21509	844	1
20407	429	1
20407	439	1
20407	844	1
5052	429	1
5052	436	1
5052	431	1
12528	429	1
12528	436	1
12528	844	1
2659	1170	1
2659	361	1
18772	1170	1
18772	360	1
19180	454	1
19180	49	1
19180	401	1
21856	1171	1
21856	1172	1
21856	1173	1
6282	1171	1
6282	1172	1
6282	1173	1
9989	1174	1
9989	411	1
9989	1175	1
2903	963	1
2903	411	1
2903	1175	1
3309	963	1
3309	1176	1
3309	1175	1
22284	448	1
22284	411	1
840	1177	1
840	448	1
16032	448	1
16032	411	1
22689	445	1
22689	411	1
1987	453	1
1987	452	1
7780	453	1
7780	452	1
6761	451	1
6761	453	1
6281	451	1
6281	453	1
15248	49	1
15248	455	1
15248	451	1
948	967	1
948	456	1
948	966	1
18497	457	1
18497	967	1
18497	451	1
5031	457	1
5031	967	1
5031	453	1
14751	457	1
14751	967	1
14751	49	1
16117	457	1
16117	967	1
16117	49	1
18579	457	1
18579	967	1
18579	49	1
19353	457	1
19353	967	1
19353	49	1
6289	457	1
6289	967	1
6289	49	1
16386	457	1
16386	967	1
16386	49	1
10179	49	1
10179	451	1
6257	49	1
6257	451	1
13707	49	1
13707	451	1
173	49	1
173	451	1
15837	49	1
15837	451	1
5397	49	1
5397	451	1
16282	49	1
16282	451	1
8927	49	1
8927	451	1
685	49	1
685	451	1
5108	49	1
5108	451	1
16989	49	1
16989	452	1
17615	49	1
17615	452	1
16524	49	1
16524	452	1
4615	49	1
4615	452	1
23072	49	1
23072	452	1
16370	49	1
16370	455	1
22800	49	1
22800	451	1
19350	49	1
19350	455	1
14266	49	1
14266	455	1
9856	49	1
9856	455	1
11747	49	1
11747	455	1
20344	49	1
20344	455	1
19364	458	1
19364	49	1
19364	453	1
16163	361	1
16163	226	1
16163	1083	1
21835	360	1
21835	226	1
4452	727	1
4452	755	1
4452	411	1
23582	949	1
23582	948	1
23582	411	1
23199	928	1
23199	495	1
23199	411	1
12684	928	1
12684	495	1
12684	411	1
8631	43	1
8631	46	1
8631	974	1
17169	402	1
17169	971	1
21536	43	1
21536	974	1
21536	731	1
22330	402	1
22330	973	1
22330	971	1
22914	403	1
22914	974	1
22914	731	1
11212	43	1
11212	46	1
11212	973	1
17528	402	1
17528	974	1
17528	971	1
1398	403	1
1398	974	1
1398	971	1
9286	974	1
9286	973	1
9286	43	1
6046	731	1
6046	974	1
6046	973	1
6046	43	1
14573	974	1
14573	973	1
14573	43	1
23411	971	1
23411	974	1
23411	973	1
17274	304	1
17274	228	1
17274	226	1
17631	406	1
17631	228	1
17631	226	1
296	305	1
296	228	1
296	226	1
19045	305	1
19045	228	1
19045	226	1
1649	406	1
1649	228	1
1649	226	1
15783	304	1
15783	226	1
18377	406	1
18377	228	1
18377	226	1
19138	305	1
19138	228	1
19138	226	1
1114	305	1
1114	228	1
1114	226	1
22752	228	1
22752	674	1
11048	228	1
11048	361	1
23625	406	1
23625	361	1
5257	305	1
5257	361	1
10540	674	1
10540	361	1
7714	461	1
7714	462	1
7714	465	1
23410	461	1
23410	462	1
23410	1178	1
23410	463	1
11670	461	1
11670	462	1
11670	464	1
20664	461	1
20664	462	1
20664	1178	1
20664	465	1
13556	461	1
13556	462	1
13556	1178	1
13556	463	1
9828	461	1
9828	462	1
9828	464	1
12283	461	1
12283	462	1
12283	1178	1
12283	463	1
16430	461	1
16430	462	1
16430	465	1
23473	461	1
23473	462	1
23473	1178	1
23473	463	1
8302	461	1
8302	462	1
8302	464	1
18136	486	1
18136	271	1
18136	471	1
14605	894	1
14605	476	1
14605	471	1
3880	487	1
3880	381	1
3880	471	1
12054	894	1
12054	476	1
12054	471	1
12644	894	1
12644	491	1
12644	487	1
16567	894	1
16567	476	1
16567	471	1
3748	486	1
3748	271	1
3748	471	1
12105	1179	1
12105	749	1
12105	381	1
12148	490	1
12148	739	1
12148	381	1
16387	291	1
16387	473	1
16387	381	1
22782	490	1
22782	273	1
22782	381	1
13914	736	1
13914	980	1
13914	381	1
11938	746	1
11938	749	1
11938	381	1
5968	481	1
5968	381	1
5968	484	1
5968	289	1
21238	478	1
21238	381	1
21238	484	1
22961	481	1
22961	270	1
22961	484	1
22961	289	1
8827	478	1
8827	484	1
8827	289	1
14779	738	1
14779	270	1
14779	936	1
1037	481	1
1037	484	1
1037	289	1
4695	478	1
4695	270	1
4695	289	1
21945	478	1
21945	936	1
21945	484	1
4446	466	1
4446	467	1
4446	483	1
4446	747	1
559	471	1
559	483	1
14088	466	1
14088	467	1
14088	483	1
10713	471	1
10713	483	1
7192	471	1
7192	747	1
2237	478	1
2237	483	1
2237	1180	1
2237	490	1
20390	1181	1
20390	468	1
20390	1091	1
10253	468	1
10253	479	1
10253	1180	1
15121	468	1
15121	479	1
15121	1180	1
2799	290	1
2799	533	1
2799	381	1
5683	533	1
5683	270	1
5683	381	1
13947	535	1
13947	381	1
13947	273	1
18423	533	1
18423	270	1
18423	381	1
6089	533	1
6089	270	1
6089	381	1
4002	290	1
4002	381	1
4002	273	1
23197	290	1
23197	533	1
23197	381	1
18031	290	1
18031	381	1
18031	273	1
103	378	1
103	350	1
6296	381	1
6296	735	1
9610	381	1
9610	471	1
15996	381	1
15996	735	1
21829	471	1
21829	350	1
21829	273	1
16492	471	1
16492	350	1
16492	273	1
3234	471	1
3234	350	1
18946	471	1
18946	350	1
21828	471	1
21828	350	1
12887	471	1
12887	273	1
15678	471	1
15678	350	1
20735	471	1
20735	350	1
20644	936	1
20644	984	1
20644	481	1
22141	378	1
22141	984	1
22141	1089	1
6120	481	1
6120	467	1
14871	984	1
14871	1089	1
14871	467	1
22361	984	1
22361	481	1
22361	741	1
2577	936	1
2577	481	1
6273	485	1
6273	350	1
3274	485	1
3274	350	1
20565	348	1
20565	271	1
10267	283	1
10267	287	1
10267	271	1
14456	283	1
14456	375	1
14456	287	1
14456	284	1
10614	283	1
10614	375	1
10614	287	1
10614	284	1
3630	284	1
3630	283	1
16646	311	1
16646	270	1
14002	1182	1
14002	1183	1
21931	495	1
21931	691	1
21931	727	1
21931	411	1
6638	691	1
6638	727	1
6638	411	1
1465	495	1
1465	691	1
1465	727	1
1465	411	1
19579	495	1
19579	691	1
19579	727	1
19579	411	1
4569	495	1
4569	691	1
4569	727	1
4569	411	1
13997	495	1
13997	691	1
13997	727	1
13997	411	1
18760	691	1
18760	727	1
18760	411	1
14330	495	1
14330	691	1
14330	727	1
14330	411	1
10068	495	1
10068	691	1
10068	727	1
10068	411	1
9873	495	1
9873	691	1
9873	727	1
9873	411	1
4553	411	1
4553	1184	1
4553	1185	1
4299	75	1
4299	496	1
7765	96	1
7765	496	1
6589	96	1
6589	496	1
9460	96	1
9460	496	1
19822	96	1
19822	496	1
11658	96	1
11658	496	1
9103	198	1
9103	1016	1
9103	115	1
9103	999	1
19375	198	1
19375	1016	1
19375	115	1
19375	999	1
9025	198	1
9025	1016	1
9025	115	1
9025	999	1
16812	500	1
16812	1016	1
16812	115	1
16812	999	1
2003	198	1
2003	1016	1
2003	115	1
2003	999	1
11666	81	1
11666	110	1
11000	198	1
11000	110	1
9992	81	1
9992	112	1
15514	81	1
15514	112	1
20155	95	1
20155	110	1
9734	198	1
9734	110	1
16267	198	1
16267	1186	1
16267	84	1
18647	506	1
18647	97	1
18647	109	1
3968	89	1
3968	506	1
3968	109	1
16776	89	1
16776	506	1
16776	97	1
16776	109	1
1379	89	1
1379	506	1
1379	97	1
6148	506	1
6148	97	1
6148	109	1
4573	89	1
4573	506	1
4573	109	1
18124	89	1
18124	506	1
18124	109	1
15665	89	1
15665	109	1
5003	506	1
5003	97	1
5003	109	1
5962	106	1
5962	91	1
5962	496	1
5962	583	1
14465	109	1
14465	76	1
14465	506	1
14465	508	1
5148	106	1
5148	91	1
5148	506	1
5148	583	1
8151	106	1
8151	91	1
8151	506	1
8151	85	1
14317	109	1
14317	496	1
14317	506	1
14317	583	1
19778	106	1
19778	91	1
19778	506	1
19778	508	1
7840	109	1
7840	91	1
7840	76	1
7840	506	1
12899	109	1
12899	496	1
12899	506	1
12899	583	1
541	109	1
541	91	1
